partida_id,treinador_id,clube_id,tipo
2722,84,20,Titular
2722,88,31,Titular
2723,86,13,Titular
2723,81,18,Titular
2724,95,19,Titular
2724,103,11,Titular
2725,87,58,Titular
2725,97,14,Titular
2726,107,66,Titular
2726,93,12,Titular
2727,105,65,Titular
2727,101,3,Titular
2728,79,28,Titular
2728,99,35,Titular
2729,88,31,Titular
2729,86,13,Titular
2730,81,18,Titular
2730,106,33,Titular
2731,109,37,Titular
2731,107,66,Titular
2732,100,8,Titular
2732,95,19,Titular
2733,87,58,Titular
2733,29,1,Titular
2734,113,14,Titular
2734,103,11,Titular
2735,114,65,Titular
2735,110,64,Titular
2736,85,63,Titular
2736,112,38,Titular
2737,101,3,Titular
2737,94,10,Titular
2738,93,12,Titular
2738,84,20,Titular
2739,111,21,Titular
2739,98,2,Titular
2740,95,19,Titular
2740,113,14,Titular
2741,112,38,Titular
2741,111,21,Titular
2742,94,10,Titular
2742,88,31,Titular
2743,86,13,Titular
2743,101,3,Titular
2744,110,64,Titular
2744,109,37,Titular
2745,29,1,Titular
2745,85,63,Titular
2746,84,20,Titular
2746,115,18,Titular
2747,99,35,Titular
2747,100,8,Titular
2748,98,2,Titular
2748,87,58,Titular
2749,106,33,Titular
2749,93,12,Titular
2750,103,11,Titular
2750,79,28,Titular
2751,100,8,Titular
2751,112,38,Titular
2752,88,31,Titular
2752,101,3,Titular
2753,82,14,Titular
2753,98,2,Titular
2754,86,13,Titular
2754,109,37,Titular
2755,114,65,Titular
2755,116,10,Titular
2756,111,21,Titular
2756,103,11,Titular
2757,99,35,Titular
2757,85,63,Titular
2758,87,58,Titular
2758,95,19,Titular
2759,110,64,Titular
2759,106,33,Titular
2760,79,28,Titular
2760,29,1,Titular
2761,84,20,Titular
2761,117,66,Titular
2762,115,18,Titular
2762,93,12,Titular
2763,106,33,Titular
2763,84,20,Titular
2764,118,3,Titular
2764,110,64,Titular
2765,117,66,Titular
2765,88,31,Titular
2766,112,38,Titular
2766,79,28,Titular
2767,29,1,Titular
2767,100,8,Titular
2768,98,2,Titular
2768,99,35,Titular
2769,109,37,Titular
2769,115,18,Titular
2770,91,10,Titular
2770,86,13,Titular
2771,119,12,Titular
2771,114,65,Titular
2772,103,11,Titular
2772,87,58,Titular
2773,94,63,Titular
2773,82,14,Titular
2774,95,19,Titular
2774,111,21,Titular
2775,99,35,Titular
2775,118,3,Titular
2776,79,28,Titular
2776,106,33,Titular
2777,98,2,Titular
2777,115,18,Titular
2778,88,31,Titular
2778,87,58,Titular
2779,114,65,Titular
2779,95,19,Titular
2780,112,38,Titular
2780,109,37,Titular
2781,91,10,Titular
2781,103,11,Titular
2782,110,64,Titular
2782,82,14,Titular
2783,100,8,Titular
2783,119,12,Titular
2784,120,21,Titular
2784,117,66,Titular
2785,86,13,Titular
2785,94,63,Titular
2786,84,20,Titular
2786,29,1,Titular
2787,79,28,Titular
2787,98,2,Titular
2788,99,35,Titular
2788,87,58,Titular
2789,117,66,Titular
2789,114,65,Titular
2790,119,12,Titular
2790,98,2,Titular
2791,82,14,Titular
2791,84,20,Titular
2792,103,11,Titular
2792,86,13,Titular
2793,80,63,Titular
2793,110,64,Titular
2794,29,1,Titular
2794,114,65,Titular
2795,87,58,Titular
2795,91,10,Titular
2796,95,19,Titular
2796,88,31,Titular
2797,106,33,Titular
2797,112,38,Titular
2798,109,37,Titular
2798,99,35,Titular
2799,117,66,Titular
2799,100,8,Titular
2800,118,3,Titular
2800,120,21,Titular
2801,115,18,Titular
2801,79,28,Titular
2802,110,64,Titular
2802,87,58,Titular
2803,105,65,Titular
2803,80,63,Titular
2804,88,31,Titular
2804,82,14,Titular
2805,114,21,Titular
2805,106,33,Titular
2806,85,28,Titular
2806,117,66,Titular
2807,99,35,Titular
2807,115,18,Titular
2808,84,20,Titular
2808,103,11,Titular
2809,98,2,Titular
2809,118,3,Titular
2810,86,13,Titular
2810,95,19,Titular
2811,112,38,Titular
2811,119,12,Titular
2812,100,8,Titular
2812,109,37,Titular
2813,91,10,Titular
2813,29,1,Titular
2814,80,63,Titular
2814,84,20,Titular
2815,117,66,Titular
2815,98,2,Titular
2816,82,14,Titular
2816,105,65,Titular
2817,103,11,Titular
2817,110,64,Titular
2818,118,3,Titular
2818,100,8,Titular
2819,121,1,Titular
2819,88,31,Titular
2820,95,19,Titular
2820,91,10,Titular
2821,109,37,Titular
2821,114,21,Titular
2822,106,33,Titular
2822,99,35,Titular
2823,87,58,Titular
2823,86,13,Titular
2824,115,18,Titular
2824,112,38,Titular
2825,119,12,Titular
2825,85,28,Titular
2826,122,37,Titular
2826,98,2,Titular
2827,95,19,Titular
2827,110,64,Titular
2828,121,1,Titular
2828,86,13,Titular
2829,115,18,Titular
2829,114,21,Titular
2830,118,3,Titular
2830,85,28,Titular
2831,103,11,Titular
2831,105,65,Titular
2832,119,12,Titular
2832,99,35,Titular
2833,87,58,Titular
2833,84,20,Titular
2834,123,66,Titular
2834,112,38,Titular
2835,80,63,Titular
2835,88,31,Titular
2836,106,33,Titular
2836,100,8,Titular
2837,82,14,Titular
2837,91,10,Titular
2838,85,28,Titular
2838,122,37,Titular
2839,84,20,Titular
2839,95,19,Titular
2840,114,21,Titular
2840,119,12,Titular
2841,110,64,Titular
2841,124,1,Titular
2842,99,35,Titular
2842,123,66,Titular
2843,91,10,Titular
2843,80,63,Titular
2844,125,31,Titular
2844,103,11,Titular
2845,98,2,Titular
2845,106,33,Titular
2846,100,8,Titular
2846,115,18,Titular
2847,86,13,Titular
2847,82,14,Titular
2848,105,65,Titular
2848,87,58,Titular
2849,112,38,Titular
2849,118,3,Titular
2850,99,35,Titular
2850,84,20,Titular
2851,85,28,Titular
2851,125,31,Titular
2852,98,2,Titular
2852,91,10,Titular
2853,107,12,Titular
2853,80,63,Titular
2854,112,38,Titular
2854,105,65,Titular
2855,114,21,Titular
2855,110,64,Titular
2856,122,37,Titular
2856,95,19,Titular
2857,106,33,Titular
2857,87,58,Titular
2858,115,18,Titular
2858,103,11,Titular
2859,123,66,Titular
2859,82,14,Titular
2860,100,8,Titular
2860,86,13,Titular
2861,118,3,Titular
2861,124,1,Titular
2862,86,13,Titular
2862,114,21,Titular
2863,82,14,Titular
2863,107,12,Titular
2864,125,31,Titular
2864,98,2,Titular
2865,103,11,Titular
2865,106,33,Titular
2866,84,20,Titular
2866,112,38,Titular
2867,87,58,Titular
2867,122,37,Titular
2868,124,1,Titular
2868,123,66,Titular
2869,80,63,Titular
2869,115,18,Titular
2870,110,64,Titular
2870,99,35,Titular
2871,91,10,Titular
2871,100,8,Titular
2872,95,19,Titular
2872,118,3,Titular
2873,105,65,Titular
2873,85,28,Titular
2874,85,28,Titular
2874,84,20,Titular
2875,98,2,Titular
2875,105,65,Titular
2876,107,12,Titular
2876,124,1,Titular
2877,100,8,Titular
2877,125,31,Titular
2878,106,33,Titular
2878,80,63,Titular
2879,112,38,Titular
2879,110,64,Titular
2880,122,37,Titular
2880,103,11,Titular
2881,123,66,Titular
2881,95,19,Titular
2882,99,35,Titular
2882,86,13,Titular
2883,114,21,Titular
2883,91,10,Titular
2884,115,18,Titular
2884,82,14,Titular
2885,118,3,Titular
2885,87,58,Titular
2886,84,20,Titular
2886,98,2,Titular
2887,87,58,Titular
2887,123,66,Titular
2888,95,19,Titular
2888,107,12,Titular
2889,86,13,Titular
2889,112,38,Titular
2890,82,14,Titular
2890,106,33,Titular
2891,80,63,Titular
2891,122,37,Titular
2892,126,64,Titular
2892,85,28,Titular
2893,124,1,Titular
2893,115,18,Titular
2894,105,65,Titular
2894,100,8,Titular
2895,125,31,Titular
2895,114,21,Titular
2896,91,10,Titular
2896,99,35,Titular
2897,103,11,Titular
2897,118,3,Titular
2898,85,28,Titular
2898,86,13,Titular
2899,114,21,Titular
2899,105,65,Titular
2900,107,12,Titular
2900,87,58,Titular
2901,106,33,Titular
2901,124,1,Titular
2902,99,35,Titular
2902,125,31,Titular
2903,117,66,Titular
2903,103,11,Titular
2904,98,2,Titular
2904,126,64,Titular
2905,100,8,Titular
2905,84,20,Titular
2906,112,38,Titular
2906,91,10,Titular
2907,118,3,Titular
2907,80,63,Titular
2908,115,18,Titular
2908,95,19,Titular
2909,127,37,Titular
2909,82,14,Titular
2910,103,11,Titular
2910,107,12,Titular
2911,86,13,Titular
2911,98,2,Titular
2912,91,10,Titular
2912,85,28,Titular
2913,84,20,Titular
2913,114,21,Titular
2914,124,1,Titular
2914,127,37,Titular
2915,126,64,Titular
2915,100,8,Titular
2916,105,65,Titular
2916,99,35,Titular
2917,80,63,Titular
2917,117,66,Titular
2918,125,31,Titular
2918,112,38,Titular
2919,87,58,Titular
2919,115,18,Titular
2920,95,19,Titular
2920,106,33,Titular
2921,82,14,Titular
2921,118,3,Titular
2922,106,33,Titular
2922,86,13,Titular
2923,85,28,Titular
2923,97,14,Titular
2924,80,63,Titular
2924,87,58,Titular
2925,103,11,Titular
2925,98,2,Titular
2926,107,12,Titular
2926,127,37,Titular
2927,126,64,Titular
2927,125,31,Titular
2928,112,38,Titular
2928,95,19,Titular
2929,118,3,Titular
2929,115,18,Titular
2930,99,35,Titular
2930,124,1,Titular
2931,114,21,Titular
2931,128,8,Titular
2932,105,65,Titular
2932,84,20,Titular
2933,91,10,Titular
2933,117,66,Titular
2934,115,18,Titular
2934,126,64,Titular
2935,125,31,Titular
2935,107,12,Titular
2936,95,19,Titular
2936,99,35,Titular
2937,129,8,Titular
2937,80,63,Titular
2938,87,58,Titular
2938,85,28,Titular
2939,98,2,Titular
2939,112,38,Titular
2940,84,20,Titular
2940,91,10,Titular
2941,124,1,Titular
2941,103,11,Titular
2942,86,13,Titular
2942,105,65,Titular
2943,127,37,Titular
2943,118,3,Titular
2944,97,14,Titular
2944,114,21,Titular
2945,117,66,Titular
2945,106,33,Titular
2946,112,38,Titular
2946,87,58,Titular
2947,85,28,Titular
2947,95,19,Titular
2948,80,63,Titular
2948,98,2,Titular
2949,118,3,Titular
2949,84,20,Titular
2950,127,37,Titular
2950,105,65,Titular
2951,103,11,Titular
2951,129,8,Titular
2952,114,21,Titular
2952,124,1,Titular
2953,126,64,Titular
2953,117,66,Titular
2954,99,35,Titular
2954,97,14,Titular
2955,86,13,Titular
2955,107,12,Titular
2956,91,10,Titular
2956,115,18,Titular
2957,106,33,Titular
2957,125,31,Titular
2958,99,35,Titular
2958,103,11,Titular
2959,112,38,Titular
2959,97,14,Titular
2960,130,10,Titular
2960,106,33,Titular
2961,107,12,Titular
2961,118,3,Titular
2962,95,19,Titular
2962,124,1,Titular
2963,105,65,Titular
2963,115,18,Titular
2964,117,66,Titular
2964,86,13,Titular
2965,98,2,Titular
2965,85,28,Titular
2966,114,21,Titular
2966,80,63,Titular
2967,125,31,Titular
2967,127,37,Titular
2968,131,8,Titular
2968,87,58,Titular
2969,84,20,Titular
2969,126,64,Titular
2970,85,28,Titular
2970,114,21,Titular
2971,127,37,Titular
2971,130,10,Titular
2972,87,58,Titular
2972,99,35,Titular
2973,80,63,Titular
2973,95,19,Titular
2974,86,13,Titular
2974,84,20,Titular
2975,97,14,Titular
2975,131,8,Titular
2976,124,1,Titular
2976,98,2,Titular
2977,115,18,Titular
2977,125,31,Titular
2978,126,64,Titular
2978,107,12,Titular
2979,103,11,Titular
2979,112,38,Titular
2980,118,3,Titular
2980,117,66,Titular
2981,106,33,Titular
2981,105,65,Titular
2982,95,19,Titular
2982,98,2,Titular
2983,124,1,Titular
2983,97,14,Titular
2984,87,58,Titular
2984,114,21,Titular
2985,84,20,Titular
2985,127,37,Titular
2986,80,63,Titular
2986,103,11,Titular
2987,99,35,Titular
2987,112,38,Titular
2988,131,8,Titular
2988,85,28,Titular
2989,105,65,Titular
2989,125,31,Titular
2990,117,66,Titular
2990,115,18,Titular
2991,106,33,Titular
2991,118,3,Titular
2992,130,10,Titular
2992,107,12,Titular
2993,86,13,Titular
2993,126,64,Titular
2994,85,28,Titular
2994,80,63,Titular
2995,107,12,Titular
2995,117,66,Titular
2996,112,38,Titular
2996,111,1,Titular
2997,118,3,Titular
2997,105,65,Titular
2998,97,14,Titular
2998,87,58,Titular
2999,98,2,Titular
2999,131,8,Titular
3000,126,64,Titular
3000,130,10,Titular
3001,127,37,Titular
3001,106,33,Titular
3002,125,31,Titular
3002,84,20,Titular
3003,114,21,Titular
3003,99,35,Titular
3004,103,11,Titular
3004,95,19,Titular
3005,115,18,Titular
3005,86,13,Titular
3006,86,13,Titular
3006,125,31,Titular
3007,126,64,Titular
3007,105,65,Titular
3008,117,66,Titular
3008,127,37,Titular
3009,106,33,Titular
3009,115,18,Titular
3010,103,11,Titular
3010,97,14,Titular
3011,98,2,Titular
3011,114,21,Titular
3012,95,19,Titular
3012,131,8,Titular
3013,84,20,Titular
3013,107,12,Titular
3014,99,35,Titular
3014,85,28,Titular
3015,112,38,Titular
3015,80,63,Titular
3016,111,1,Titular
3016,87,58,Titular
3017,130,10,Titular
3017,118,3,Titular
3018,97,14,Titular
3018,95,19,Titular
3019,107,12,Titular
3019,106,33,Titular
3020,105,65,Titular
3020,117,66,Titular
3021,125,31,Titular
3021,130,10,Titular
3022,80,63,Titular
3022,111,1,Titular
3023,85,28,Titular
3023,103,11,Titular
3024,115,18,Titular
3024,84,20,Titular
3025,127,37,Titular
3025,126,64,Titular
3026,87,58,Titular
3026,98,2,Titular
3027,114,21,Titular
3027,112,38,Titular
3028,132,3,Titular
3028,86,13,Titular
3029,131,8,Titular
3029,99,35,Titular
3030,132,3,Titular
3030,125,31,Titular
3031,95,19,Titular
3031,87,58,Titular
3032,127,37,Titular
3032,86,13,Titular
3033,107,12,Titular
3033,115,18,Titular
3034,130,10,Titular
3034,105,65,Titular
3035,117,66,Titular
3035,84,20,Titular
3036,98,2,Titular
3036,97,14,Titular
3037,111,1,Titular
3037,85,28,Titular
3038,80,63,Titular
3038,99,35,Titular
3039,106,33,Titular
3039,126,64,Titular
3040,112,38,Titular
3040,131,8,Titular
3041,103,11,Titular
3041,114,21,Titular
3042,85,28,Titular
3042,112,38,Titular
3043,126,64,Titular
3043,132,3,Titular
3044,115,18,Titular
3044,127,37,Titular
3045,86,13,Titular
3045,130,10,Titular
3046,97,14,Titular
3046,80,63,Titular
3047,99,35,Titular
3047,98,2,Titular
3048,105,65,Titular
3048,107,12,Titular
3049,84,20,Titular
3049,106,33,Titular
3050,125,31,Titular
3050,117,66,Titular
3051,120,21,Titular
3051,95,19,Titular
3052,131,8,Titular
3052,111,1,Titular
3053,87,58,Titular
3053,103,11,Titular
3054,120,21,Titular
3054,132,3,Titular
3055,99,35,Titular
3055,127,37,Titular
3056,131,8,Titular
3056,117,66,Titular
3057,85,28,Titular
3057,115,18,Titular
3058,130,10,Titular
3058,87,58,Titular
3059,105,65,Titular
3059,111,1,Titular
3060,98,2,Titular
3060,107,12,Titular
3061,125,31,Titular
3061,95,19,Titular
3062,84,20,Titular
3062,97,14,Titular
3063,112,38,Titular
3063,106,33,Titular
3064,86,13,Titular
3064,103,11,Titular
3065,126,64,Titular
3065,80,63,Titular
3066,80,63,Titular
3066,86,13,Titular
3067,132,3,Titular
3067,99,35,Titular
3068,95,19,Titular
3068,105,65,Titular
3069,117,66,Titular
3069,120,21,Titular
3070,127,37,Titular
3070,112,38,Titular
3071,87,58,Titular
3071,125,31,Titular
3072,111,1,Titular
3072,84,20,Titular
3073,106,33,Titular
3073,85,28,Titular
3074,97,14,Titular
3074,126,64,Titular
3075,107,12,Titular
3075,131,8,Titular
3076,103,11,Titular
3076,130,10,Titular
3077,115,18,Titular
3077,98,2,Titular
3078,86,63,Titular
3078,133,21,Titular
3079,127,37,Titular
3079,114,13,Titular
3080,134,5,Titular
3080,101,35,Titular
3081,135,15,Titular
3081,95,3,Titular
3082,136,20,Titular
3082,106,64,Titular
3083,137,66,Titular
3083,98,2,Titular
3084,138,58,Titular
3084,91,8,Titular
3085,107,12,Titular
3085,87,10,Titular
3086,99,11,Titular
3086,139,28,Titular
3087,109,33,Titular
3087,140,14,Titular
3088,81,19,Titular
3088,82,38,Titular
3089,100,18,Titular
3089,83,65,Titular
3090,101,35,Titular
3090,136,20,Titular
3091,106,64,Titular
3091,107,12,Titular
3092,87,10,Titular
3092,138,58,Titular
3093,82,38,Titular
3093,86,63,Titular
3094,91,8,Titular
3094,109,33,Titular
3095,139,28,Titular
3095,127,37,Titular
3096,114,13,Titular
3096,135,15,Titular
3097,140,14,Titular
3097,81,19,Titular
3098,95,3,Titular
3098,100,18,Titular
3099,133,21,Titular
3099,137,66,Titular
3100,98,2,Titular
3100,134,5,Titular
3101,83,65,Titular
3101,99,11,Titular
3102,86,63,Titular
3102,106,64,Titular
3103,138,58,Titular
3103,101,35,Titular
3104,109,33,Titular
3104,141,28,Titular
3105,142,5,Titular
3105,95,3,Titular
3106,136,20,Titular
3106,83,65,Titular
3107,81,19,Titular
3107,114,13,Titular
3108,107,12,Titular
3108,91,8,Titular
3109,99,11,Titular
3109,140,14,Titular
3110,127,37,Titular
3110,98,2,Titular
3111,135,15,Titular
3111,133,21,Titular
3112,137,66,Titular
3112,87,10,Titular
3113,100,18,Titular
3113,82,38,Titular
3114,83,65,Titular
3114,142,5,Titular
3115,114,13,Titular
3115,143,33,Titular
3116,101,35,Titular
3116,107,12,Titular
3117,95,3,Titular
3117,138,58,Titular
3118,106,64,Titular
3118,137,66,Titular
3119,91,8,Titular
3119,135,15,Titular
3120,87,10,Titular
3120,86,63,Titular
3121,140,14,Titular
3121,100,18,Titular
3122,98,2,Titular
3122,136,20,Titular
3123,133,21,Titular
3123,127,37,Titular
3124,134,28,Titular
3124,81,19,Titular
3125,82,38,Titular
3125,99,11,Titular
3126,86,63,Titular
3126,83,65,Titular
3127,,2,
3127,106,64,Titular
3128,82,38,Titular
3128,134,28,Titular
3129,137,66,Titular
3129,136,20,Titular
3130,100,18,Titular
3130,107,12,Titular
3131,135,15,Titular
3131,138,58,Titular
3132,142,5,Titular
3132,144,33,Titular
3133,95,3,Titular
3133,91,8,Titular
3134,114,13,Titular
3134,140,14,Titular
3135,101,35,Titular
3135,127,37,Titular
3136,133,21,Titular
3136,87,10,Titular
3137,81,19,Titular
3137,99,11,Titular
3138,144,33,Titular
3138,100,18,Titular
3139,134,28,Titular
3139,84,2,Titular
3140,106,64,Titular
3140,95,3,Titular
3141,83,65,Titular
3141,101,35,Titular
3142,138,58,Titular
3142,81,19,Titular
3143,127,37,Titular
3143,86,63,Titular
3144,87,10,Titular
3144,114,13,Titular
3145,136,20,Titular
3145,135,15,Titular
3146,107,12,Titular
3146,142,5,Titular
3147,99,11,Titular
3147,137,66,Titular
3148,140,14,Titular
3148,133,21,Titular
3149,91,8,Titular
3149,145,38,Titular
3150,144,33,Titular
3150,107,12,Titular
3151,115,5,Titular
3151,127,37,Titular
3152,81,19,Titular
3152,95,3,Titular
3153,114,13,Titular
3153,101,35,Titular
3154,106,64,Titular
3154,146,38,Titular
3155,137,66,Titular
3155,138,58,Titular
3156,83,65,Titular
3156,133,21,Titular
3157,86,63,Titular
3157,100,18,Titular
3158,84,2,Titular
3158,147,15,Titular
3159,87,10,Titular
3159,140,14,Titular
3160,91,8,Titular
3160,134,28,Titular
3161,98,20,Titular
3161,99,11,Titular
3162,127,37,Titular
3162,144,33,Titular
3163,140,14,Titular
3163,83,65,Titular
3164,148,58,Titular
3164,106,64,Titular
3165,133,21,Titular
3165,114,13,Titular
3166,138,15,Titular
3166,81,19,Titular
3167,146,38,Titular
3167,137,66,Titular
3168,99,11,Titular
3168,80,8,Titular
3169,100,18,Titular
3169,115,5,Titular
3170,101,35,Titular
3170,87,10,Titular
3171,95,3,Titular
3171,84,2,Titular
3172,134,28,Titular
3172,98,20,Titular
3173,107,12,Titular
3173,86,63,Titular
3174,137,66,Titular
3174,115,5,Titular
3175,140,14,Titular
3175,146,38,Titular
3176,99,11,Titular
3176,126,12,Titular
3177,114,13,Titular
3177,95,3,Titular
3178,83,65,Titular
3178,106,64,Titular
3179,81,19,Titular
3179,86,63,Titular
3180,149,58,Titular
3180,127,37,Titular
3181,101,35,Titular
3181,80,8,Titular
3182,138,15,Titular
3182,100,18,Titular
3183,98,20,Titular
3183,144,33,Titular
3184,133,21,Titular
3184,84,2,Titular
3185,87,10,Titular
3185,134,28,Titular
3186,134,28,Titular
3186,133,21,Titular
3187,126,12,Titular
3187,81,19,Titular
3188,127,37,Titular
3188,98,20,Titular
3189,100,18,Titular
3189,137,66,Titular
3190,146,38,Titular
3190,83,65,Titular
3191,106,64,Titular
3191,101,35,Titular
3192,144,33,Titular
3192,99,11,Titular
3193,115,5,Titular
3193,149,58,Titular
3194,80,8,Titular
3194,87,10,Titular
3195,86,63,Titular
3195,138,15,Titular
3196,84,2,Titular
3196,114,13,Titular
3197,95,3,Titular
3197,140,14,Titular
3198,81,19,Titular
3198,137,66,Titular
3199,83,65,Titular
3199,126,12,Titular
3200,84,2,Titular
3200,146,38,Titular
3201,87,10,Titular
3201,127,37,Titular
3202,144,33,Titular
3202,133,21,Titular
3203,138,15,Titular
3203,99,11,Titular
3204,115,5,Titular
3204,140,14,Titular
3205,106,64,Titular
3205,80,8,Titular
3206,114,13,Titular
3206,100,18,Titular
3207,101,35,Titular
3207,86,63,Titular
3208,95,3,Titular
3208,134,28,Titular
3209,149,58,Titular
3209,98,20,Titular
3210,134,28,Titular
3210,106,64,Titular
3211,127,37,Titular
3211,100,18,Titular
3212,99,11,Titular
3212,149,58,Titular
3213,150,13,Titular
3213,83,65,Titular
3214,91,21,Titular
3214,101,35,Titular
3215,146,38,Titular
3215,95,3,Titular
3216,140,14,Titular
3216,126,12,Titular
3217,86,63,Titular
3217,115,5,Titular
3218,80,8,Titular
3218,84,2,Titular
3219,105,66,Titular
3219,138,15,Titular
3220,98,20,Titular
3220,81,19,Titular
3221,87,10,Titular
3221,144,33,Titular
3222,99,11,Titular
3222,95,3,Titular
3223,101,35,Titular
3223,140,14,Titular
3224,126,12,Titular
3224,127,37,Titular
3225,100,18,Titular
3225,91,21,Titular
3226,144,33,Titular
3226,86,63,Titular
3227,138,15,Titular
3227,106,64,Titular
3228,98,20,Titular
3228,146,38,Titular
3229,115,5,Titular
3229,82,13,Titular
3230,105,66,Titular
3230,134,28,Titular
3231,81,19,Titular
3231,80,8,Titular
3232,149,58,Titular
3232,84,2,Titular
3233,83,65,Titular
3233,87,10,Titular
3234,87,10,Titular
3234,100,18,Titular
3235,106,64,Titular
3235,81,19,Titular
3236,82,13,Titular
3236,126,12,Titular
3237,84,2,Titular
3237,99,11,Titular
3238,91,21,Titular
3238,115,5,Titular
3239,101,35,Titular
3239,144,33,Titular
3240,80,8,Titular
3240,105,66,Titular
3241,134,28,Titular
3241,138,15,Titular
3242,149,58,Titular
3242,146,38,Titular
3243,95,3,Titular
3243,98,20,Titular
3244,127,37,Titular
3244,83,65,Titular
3245,140,14,Titular
3245,86,63,Titular
3246,127,37,Titular
3246,105,66,Titular
3247,144,33,Titular
3247,149,58,Titular
3248,134,28,Titular
3248,101,35,Titular
3249,146,38,Titular
3249,82,13,Titular
3250,100,18,Titular
3250,81,19,Titular
3251,126,12,Titular
3251,98,20,Titular
3252,80,8,Titular
3252,83,65,Titular
3253,106,64,Titular
3253,140,14,Titular
3254,95,3,Titular
3254,91,21,Titular
3255,86,63,Titular
3255,99,11,Titular
3256,115,5,Titular
3256,138,15,Titular
3257,84,2,Titular
3257,87,10,Titular
3258,105,66,Titular
3258,86,63,Titular
3259,138,15,Titular
3259,126,12,Titular
3260,98,20,Titular
3260,115,5,Titular
3261,82,13,Titular
3261,134,28,Titular
3262,91,21,Titular
3262,80,8,Titular
3263,101,35,Titular
3263,146,38,Titular
3264,140,14,Titular
3264,84,2,Titular
3265,87,10,Titular
3265,106,64,Titular
3266,149,58,Titular
3266,100,18,Titular
3267,81,19,Titular
3267,144,33,Titular
3268,83,65,Titular
3268,95,3,Titular
3269,99,11,Titular
3269,127,37,Titular
3270,80,8,Titular
3270,82,13,Titular
3271,86,63,Titular
3271,149,58,Titular
3272,106,64,Titular
3272,91,21,Titular
3273,100,18,Titular
3273,98,20,Titular
3274,127,37,Titular
3274,81,19,Titular
3275,126,12,Titular
3275,105,66,Titular
3276,144,33,Titular
3276,138,15,Titular
3277,135,3,Titular
3277,101,35,Titular
3278,146,38,Titular
3278,151,10,Titular
3279,115,5,Titular
3279,99,11,Titular
3280,84,2,Titular
3280,83,65,Titular
3281,134,28,Titular
3281,140,14,Titular
3282,83,65,Titular
3282,134,28,Titular
3283,81,19,Titular
3283,115,5,Titular
3284,140,14,Titular
3284,80,8,Titular
3285,99,11,Titular
3285,100,18,Titular
3286,82,13,Titular
3286,106,64,Titular
3287,91,21,Titular
3287,146,38,Titular
3288,151,10,Titular
3288,135,3,Titular
3289,98,20,Titular
3289,152,63,Titular
3290,105,66,Titular
3290,144,33,Titular
3291,149,58,Titular
3291,126,12,Titular
3292,138,15,Titular
3292,127,37,Titular
3293,101,35,Titular
3293,84,2,Titular
3294,134,28,Titular
3294,149,58,Titular
3295,80,8,Titular
3295,98,20,Titular
3296,115,5,Titular
3296,151,10,Titular
3297,144,33,Titular
3297,83,65,Titular
3298,126,12,Titular
3298,91,21,Titular
3299,106,64,Titular
3299,99,11,Titular
3300,114,38,Titular
3300,138,15,Titular
3301,127,37,Titular
3301,140,14,Titular
3302,135,3,Titular
3302,105,66,Titular
3303,84,2,Titular
3303,81,19,Titular
3304,153,63,Titular
3304,82,13,Titular
3305,100,18,Titular
3305,101,35,Titular
3306,134,28,Titular
3306,126,12,Titular
3307,140,14,Titular
3307,154,20,Titular
3308,84,2,Titular
3308,144,33,Titular
3309,83,65,Titular
3309,149,58,Titular
3310,80,8,Titular
3310,153,63,Titular
3311,136,10,Titular
3311,138,15,Titular
3312,135,3,Titular
3312,127,37,Titular
3313,106,64,Titular
3313,100,18,Titular
3314,101,35,Titular
3314,105,66,Titular
3315,91,21,Titular
3315,81,19,Titular
3316,114,38,Titular
3316,115,5,Titular
3317,82,13,Titular
3317,99,11,Titular
3318,153,63,Titular
3318,134,28,Titular
3319,105,66,Titular
3319,83,65,Titular
3320,127,37,Titular
3320,114,38,Titular
3321,144,33,Titular
3321,135,3,Titular
3322,155,58,Titular
3322,140,14,Titular
3323,138,15,Titular
3323,101,35,Titular
3324,81,19,Titular
3324,136,10,Titular
3325,126,12,Titular
3325,84,2,Titular
3326,100,18,Titular
3326,80,8,Titular
3327,154,20,Titular
3327,82,13,Titular
3328,99,11,Titular
3328,91,21,Titular
3329,115,5,Titular
3329,106,64,Titular
3330,101,35,Titular
3330,81,19,Titular
3331,140,14,Titular
3331,105,66,Titular
3332,84,2,Titular
3332,153,63,Titular
3333,135,3,Titular
3333,126,12,Titular
3334,106,64,Titular
3334,127,37,Titular
3335,136,10,Titular
3335,99,11,Titular
3336,91,21,Titular
3336,149,20,Titular
3337,114,38,Titular
3337,144,33,Titular
3338,80,8,Titular
3338,115,5,Titular
3339,82,13,Titular
3339,155,58,Titular
3340,134,28,Titular
3340,100,18,Titular
3341,83,65,Titular
3341,138,15,Titular
3342,155,58,Titular
3342,91,21,Titular
3343,144,33,Titular
3343,106,64,Titular
3344,126,12,Titular
3344,114,38,Titular
3345,105,66,Titular
3345,82,13,Titular
3346,99,11,Titular
3346,101,35,Titular
3347,149,20,Titular
3347,136,10,Titular
3348,127,37,Titular
3348,80,8,Titular
3349,100,18,Titular
3349,84,2,Titular
3350,153,63,Titular
3350,135,3,Titular
3351,138,15,Titular
3351,140,14,Titular
3352,115,5,Titular
3352,134,28,Titular
3353,81,19,Titular
3353,83,65,Titular
3354,106,64,Titular
3354,149,20,Titular
3355,82,13,Titular
3355,127,37,Titular
3356,80,8,Titular
3356,155,58,Titular
3357,136,10,Titular
